1,1763,663.51,444.78,52.56,109.22,0.9744,-1,-1,-1
1,1764,342.38,401.96,41.82,99.16,0.9734,-1,-1,-1
1,1765,154.94,504.08,58.45,114.34,0.9709,-1,-1,-1
1,1766,1205.89,418.71,53.41,87.94,0.9692,-1,-1,-1
1,1767,1329.06,510.15,60.19,121.99,0.9647,-1,-1,-1
1,1768,1814.8,440.81,58.73,110.28,0.9647,-1,-1,-1
1,1769,1349.08,326.35,36.06,74.12,0.9635,-1,-1,-1
1,1770,1635.95,480.37,39.78,110.25,0.9628,-1,-1,-1
1,1771,1234.34,376.77,34.72,85.59,0.9595,-1,-1,-1
1,1772,960.97,368.06,25.87,83.32,0.9594,-1,-1,-1
1,1773,816.63,516.41,42.62,121.99,0.9526,-1,-1,-1
1,1774,1388.2,413.26,30.7,102.44,0.9456,-1,-1,-1
1,1775,1453.25,651.87,34.05,138.03,0.9412,-1,-1,-1
1,1776,1549.1,376.59,24.33,82.7,0.9382,-1,-1,-1
1,1777,852.5,539.86,29.29,113.54,0.8917,-1,-1,-1
1,1778,1006.51,296.08,25.86,57.38,0.8237,-1,-1,-1
1,1779,1068.22,1005.78,66.7,73.21,0.4284,-1,-1,-1
2,1763,665.26,444.19,51.44,109.57,0.9762,-1,-1,-1
2,1764,342.24,402.58,43.14,97.17,0.9742,-1,-1,-1
2,1765,157.37,503.77,55.7,113.92,0.9716,-1,-1,-1
2,1766,1206.22,416.94,53.86,91.36,0.9709,-1,-1,-1
2,1769,1351.65,325.23,33.68,75.04,0.9613,-1,-1,-1
2,1768,1817.68,442.43,61.16,109.53,0.9599,-1,-1,-1
2,1772,963.59,367.71,27.13,83.03,0.959,-1,-1,-1
2,1771,1237.92,376.1,34.69,87.45,0.9588,-1,-1,-1
2,1767,1325.86,510.3,62.43,119.97,0.9574,-1,-1,-1
2,1773,820.19,517.34,45.77,122.42,0.9532,-1,-1,-1
2,1770,1639.13,480.44,35.16,111.24,0.9531,-1,-1,-1
2,1774,1392.84,412.4,26.71,101.82,0.9504,-1,-1,-1
2,1775,1454.06,652.0,35.69,138.49,0.949,-1,-1,-1
2,1776,1550.84,376.56,25.66,83.39,0.9414,-1,-1,-1
2,1778,1005.66,298.09,29.18,56.9,0.91,-1,-1,-1
2,1777,856.49,541.6,28.21,112.97,0.8895,-1,-1,-1
3,1763,665.66,443.93,48.9,110.23,0.9769,-1,-1,-1
3,1765,160.0,505.25,52.81,109.68,0.9751,-1,-1,-1
3,1766,1203.41,415.34,57.31,94.13,0.9749,-1,-1,-1
3,1764,342.18,402.7,44.06,96.57,0.9742,-1,-1,-1
3,1775,1453.13,655.64,40.14,134.61,0.9705,-1,-1,-1
3,1768,1820.88,441.84,62.47,104.95,0.9681,-1,-1,-1
3,1767,1326.72,511.29,59.67,115.7,0.9624,-1,-1,-1
3,1772,965.33,367.54,27.67,83.38,0.9601,-1,-1,-1
3,1774,1393.95,411.47,28.4,101.54,0.9547,-1,-1,-1
3,1771,1241.93,376.43,33.97,87.46,0.9525,-1,-1,-1
3,1773,822.92,517.89,47.3,122.19,0.9504,-1,-1,-1
3,1769,1357.59,324.27,26.84,75.57,0.95,-1,-1,-1
3,1776,1552.02,376.39,27.4,84.63,0.9471,-1,-1,-1
3,1770,1638.88,479.96,34.82,110.94,0.9469,-1,-1,-1
3,1778,1003.83,298.62,34.4,57.87,0.9392,-1,-1,-1
3,1777,858.01,540.75,30.8,112.56,0.8016,-1,-1,-1
3,1779,1051.25,1010.52,64.53,68.82,0.5396,-1,-1,-1
4,1763,665.65,443.94,48.9,110.25,0.9769,-1,-1,-1
4,1765,160.01,505.23,52.81,109.77,0.9751,-1,-1,-1
4,1766,1203.43,415.33,57.29,94.14,0.9748,-1,-1,-1
4,1764,342.18,402.7,44.06,96.59,0.9742,-1,-1,-1
4,1775,1453.11,655.66,40.14,134.65,0.9703,-1,-1,-1
4,1768,1820.89,441.85,62.46,104.74,0.9683,-1,-1,-1
4,1767,1326.76,511.29,59.61,115.65,0.9626,-1,-1,-1
4,1772,965.32,367.56,27.7,83.36,0.9601,-1,-1,-1
4,1774,1393.97,411.47,28.39,101.6,0.9545,-1,-1,-1
4,1771,1241.96,376.43,33.94,87.44,0.9523,-1,-1,-1
4,1773,822.9,517.89,47.19,122.14,0.9503,-1,-1,-1
4,1769,1357.56,324.25,26.86,75.6,0.95,-1,-1,-1
4,1776,1552.05,376.4,27.37,84.58,0.9473,-1,-1,-1
4,1770,1638.89,479.95,34.81,110.9,0.9469,-1,-1,-1
4,1778,1003.74,298.6,34.5,57.88,0.9394,-1,-1,-1
4,1777,857.94,540.74,30.86,112.57,0.8022,-1,-1,-1
4,1779,1051.17,1010.56,64.7,68.64,0.5854,-1,-1,-1
5,1763,665.53,443.82,46.2,110.71,0.9765,-1,-1,-1
5,1767,1325.73,512.9,55.33,111.59,0.9745,-1,-1,-1
5,1764,342.15,402.25,44.58,96.87,0.9745,-1,-1,-1
5,1768,1825.47,442.41,62.31,107.92,0.9729,-1,-1,-1
5,1765,162.01,505.55,52.31,106.12,0.9727,-1,-1,-1
5,1775,1449.53,655.75,47.26,135.83,0.9726,-1,-1,-1
5,1766,1202.99,414.32,58.08,95.84,0.9719,-1,-1,-1
5,1772,967.02,368.04,28.57,83.44,0.9622,-1,-1,-1
5,1770,1639.72,479.87,36.85,110.29,0.9571,-1,-1,-1
5,1771,1244.89,376.02,34.42,88.08,0.9562,-1,-1,-1
5,1774,1394.96,411.29,30.95,102.6,0.9507,-1,-1,-1
5,1776,1551.52,376.34,31.26,86.35,0.9463,-1,-1,-1
5,1778,1003.81,298.8,37.58,56.54,0.9436,-1,-1,-1
5,1777,850.82,538.48,41.0,116.81,0.942,-1,-1,-1
5,1769,1360.52,323.99,22.1,74.78,0.9347,-1,-1,-1
