track_id,label,frame,outside,occluded,xtl,ytl,xbr,ybr,jersey_number
0,player,7,0,0,532.34,708.94,598.62,865.02,26
0,player,8,0,0,532.17,710.26,598.45,866.34,26
0,player,9,0,0,532.01,711.58,598.29,867.66,26
0,player,10,0,0,531.85,712.89,598.13,868.97,26
0,player,11,0,0,531.68,714.21,597.96,870.29,26
0,player,12,0,0,531.52,715.52,597.80,871.60,26
0,player,13,0,0,531.35,716.84,597.63,872.92,26
0,player,14,0,0,531.19,718.15,597.47,874.23,26
0,player,15,0,0,531.02,719.47,597.30,875.55,26
0,player,16,0,0,530.86,720.79,597.14,876.87,26
0,player,17,0,0,530.69,722.10,596.97,878.18,26
0,player,18,0,0,530.53,723.42,596.81,879.50,26
0,player,19,0,0,530.36,724.73,596.64,880.81,26
0,player,20,0,0,530.20,726.05,596.48,882.13,26
0,player,21,0,0,527.67,727.54,594.67,884.33,26
0,player,22,0,0,525.15,729.03,592.85,886.53,26
0,player,23,0,0,522.62,730.52,591.04,888.74,26
0,player,24,0,0,520.09,732.01,589.22,890.94,26
0,player,25,0,0,517.56,733.50,587.41,893.14,26
0,player,26,0,0,515.04,734.99,585.59,895.34,26
0,player,27,0,0,512.51,736.48,583.78,897.54,26
0,player,28,0,0,509.98,737.97,581.96,899.75,26
0,player,29,0,0,507.45,739.46,580.15,901.95,26
0,player,30,0,0,504.93,740.95,578.33,904.15,26
0,player,31,0,0,502.40,742.44,576.52,906.35,26
0,player,32,0,0,499.87,743.93,574.71,908.55,26
0,player,33,0,0,497.35,745.42,572.89,910.76,26
0,player,34,0,0,494.82,746.91,571.08,912.96,26
0,player,35,0,0,492.29,748.40,569.26,915.16,26
0,player,36,0,0,489.76,749.89,567.45,917.36,26
0,player,37,0,0,487.24,751.38,565.63,919.57,26
0,player,38,0,0,484.71,752.87,563.82,921.77,26
0,player,39,0,0,482.18,754.36,562.00,923.97,26
0,player,40,0,0,479.65,755.85,560.19,926.17,26
0,player,41,0,0,477.13,757.34,558.37,928.37,26
0,player,42,0,0,474.60,758.83,556.56,930.58,26
0,player,43,0,0,472.07,760.32,554.75,932.78,26
0,player,44,0,0,469.55,761.81,552.93,934.98,26
0,player,45,0,0,467.02,763.30,551.12,937.18,26
0,player,46,0,0,464.49,764.79,549.30,939.38,26
0,player,47,0,0,461.96,766.28,547.49,941.59,26
0,player,48,0,0,459.44,767.77,545.67,943.79,26
0,player,49,0,0,456.91,769.26,543.86,945.99,26
0,player,50,0,0,454.38,770.75,542.04,948.19,26
0,player,51,0,0,451.85,772.24,540.23,950.40,26
0,player,52,0,0,449.33,773.73,538.41,952.60,26
0,player,53,0,0,446.80,775.22,536.60,954.80,26
0,player,54,0,0,446.51,776.08,536.31,955.66,26
0,player,55,0,0,446.23,776.93,536.03,956.51,26
0,player,56,0,0,445.94,777.79,535.74,957.37,26
0,player,57,0,0,445.66,778.64,535.46,958.22,26
0,player,58,0,0,445.37,779.50,535.17,959.08,26
0,player,59,0,0,445.09,780.36,534.89,959.93,26
0,player,60,0,0,444.80,781.21,534.60,960.79,26
0,player,61,0,0,444.52,782.07,534.32,961.64,26
0,player,62,0,0,444.23,782.92,534.03,962.50,26
0,player,63,0,0,443.95,783.78,533.75,963.35,26
0,player,64,0,0,443.66,784.63,533.46,964.21,26
0,player,65,0,0,443.38,785.49,533.18,965.06,26
0,player,66,0,0,443.09,786.34,532.89,965.92,26
0,player,67,0,0,442.81,787.20,532.61,966.77,26
0,player,68,0,0,442.52,788.05,532.32,967.63,26
0,player,69,0,0,440.92,789.12,530.72,968.70,26
0,player,70,0,0,439.32,790.19,529.12,969.77,26
0,player,71,0,0,437.71,791.26,527.51,970.84,26
0,player,72,0,0,436.11,792.33,525.91,971.91,26
0,player,73,0,0,435.57,792.15,525.38,972.26,26
0,player,74,0,0,435.04,791.98,524.84,972.62,26
0,player,75,0,0,434.51,791.80,524.31,972.97,26
0,player,76,0,0,433.97,791.62,523.77,973.33,26
0,player,77,0,0,433.44,791.44,523.24,973.69,26
0,player,78,0,0,432.90,791.27,522.70,974.04,26
0,player,79,0,0,432.37,791.09,522.17,974.40,26
0,player,80,0,0,431.83,790.91,521.63,974.76,26
0,player,81,0,0,431.30,790.74,521.10,975.11,26
0,player,82,0,0,430.76,790.56,520.56,975.47,26
0,player,83,0,0,430.23,790.38,520.03,975.83,26
0,player,84,0,0,429.70,790.21,519.50,976.18,26
0,player,85,0,0,429.16,790.03,518.96,976.54,26
0,player,86,0,0,428.63,789.85,518.43,976.89,26
0,player,87,0,0,428.09,789.67,517.89,977.25,26
0,player,88,0,0,427.56,789.50,517.36,977.61,26
0,player,89,0,0,427.02,789.32,516.82,977.96,26
0,player,90,0,0,426.49,789.14,516.29,978.32,26
0,player,91,0,0,425.95,788.97,515.75,978.68,26
0,player,92,0,0,425.42,788.79,515.22,979.03,26
0,player,93,0,0,424.88,788.61,514.68,979.39,26
0,player,94,0,0,424.35,788.44,514.15,979.74,26
0,player,95,0,0,423.82,788.26,513.62,980.10,26
0,player,96,0,0,423.28,788.08,513.08,980.46,26
0,player,97,0,0,424.50,784.11,514.30,976.49,26
0,player,98,0,0,425.72,780.14,515.53,972.52,26
0,player,99,0,0,426.95,776.17,516.75,968.55,26
0,player,100,0,0,428.17,772.20,517.97,964.57,26
0,player,101,0,0,429.39,768.23,519.19,960.60,26
0,player,102,0,0,430.61,764.26,520.41,956.63,26
0,player,103,0,0,431.83,760.29,521.63,952.66,26
0,player,104,0,0,433.73,756.49,523.53,948.86,26
0,player,105,0,0,435.63,752.68,525.44,945.06,26
0,player,106,0,0,437.54,748.88,527.34,941.26,26
0,player,107,0,0,439.44,745.08,529.24,937.46,26
0,player,108,0,0,441.34,741.28,531.14,933.66,26
0,player,109,0,0,443.24,737.48,533.04,929.86,26
0,player,110,0,0,445.14,733.68,534.94,926.06,26
0,player,111,0,0,447.04,729.88,536.84,922.25,26
0,player,112,0,0,448.94,726.08,538.74,918.45,26
0,player,113,0,0,450.71,722.62,540.51,915.00,26
0,player,114,0,0,452.49,719.16,542.29,911.54,26
0,player,115,0,0,454.26,715.71,544.06,908.08,26
0,player,116,0,0,456.04,712.25,545.84,904.62,26
0,player,117,0,0,457.81,708.79,547.61,901.17,26
0,player,118,0,0,459.58,705.33,549.38,897.71,26
0,player,119,0,0,461.36,701.88,551.16,894.25,26
0,player,120,0,0,463.13,698.42,552.93,890.79,26
0,player,121,0,0,464.91,694.96,554.71,887.34,26
0,player,122,0,0,466.68,691.50,556.48,883.88,26
0,player,123,0,0,468.45,688.05,558.25,880.42,26
0,player,124,0,0,470.23,684.59,560.03,876.97,26
0,player,125,0,0,472.00,681.13,561.80,873.51,26
0,player,126,0,0,473.78,677.67,563.58,870.05,26
0,player,127,0,0,475.55,674.22,565.35,866.59,26
0,player,128,0,0,477.32,670.76,567.12,863.14,26
0,player,129,0,0,479.10,667.30,568.90,859.68,26
0,player,130,0,0,480.87,663.85,570.67,856.22,26
0,player,131,0,0,482.65,660.39,572.45,852.76,26
0,player,132,0,0,484.42,656.93,574.22,849.31,26
0,player,133,0,0,486.20,653.47,576.00,845.85,26
0,player,134,0,0,487.97,650.02,577.77,842.39,26
0,player,135,0,0,489.74,646.56,579.54,838.94,26
0,player,136,0,0,491.52,643.10,581.32,835.48,26
0,player,137,0,0,493.29,639.64,583.09,832.02,26
0,player,138,0,0,495.07,636.19,584.87,828.56,26
0,player,139,0,0,496.84,632.73,586.64,825.11,26
0,player,140,0,0,498.61,629.27,588.41,821.65,26
0,player,141,0,0,500.39,625.81,590.19,818.19,26
0,player,142,0,0,502.16,622.36,591.96,814.73,26
0,player,143,0,0,503.94,618.90,593.74,811.28,26
0,player,144,0,0,505.71,615.44,595.51,807.82,26
0,player,145,0,0,507.49,611.99,597.29,804.36,26
0,player,146,0,0,509.26,608.53,599.06,800.90,26
0,player,147,0,0,511.03,605.07,600.83,797.45,26
0,player,148,0,0,512.81,601.61,602.61,793.99,26
0,player,149,0,0,514.58,598.16,604.38,790.53,26
0,player,150,0,0,516.36,594.70,606.16,787.08,26
0,player,151,0,0,518.13,591.24,607.93,783.62,26
0,player,152,0,0,519.90,587.78,609.70,780.16,26
0,player,153,0,0,521.68,584.33,611.48,776.70,26
0,player,154,0,0,523.45,580.87,613.25,773.25,26
0,player,155,0,0,525.23,577.41,615.03,769.79,26
0,player,156,0,0,527.00,573.95,616.80,766.33,26
0,player,157,0,0,528.77,570.50,618.58,762.87,26
0,player,158,0,0,530.55,567.04,620.35,759.42,26
0,player,159,0,0,532.32,563.58,622.12,755.96,26
0,player,160,0,0,531.40,562.08,621.14,753.82,26
0,player,161,0,0,530.47,560.58,620.16,751.68,26
0,player,162,0,0,529.55,559.08,619.18,749.54,26
0,player,163,0,0,528.62,557.57,618.20,747.40,26
0,player,164,0,0,527.70,556.07,617.21,745.26,26
0,player,165,0,0,526.78,554.57,616.23,743.12,26
0,player,166,0,0,525.85,553.07,615.25,740.98,26
0,player,167,0,0,524.93,551.56,614.27,738.84,26
0,player,168,0,0,524.00,550.06,613.29,736.70,26
0,player,169,0,0,523.08,548.56,612.31,734.56,26
0,player,170,0,0,522.15,547.06,611.32,732.43,26
0,player,171,0,0,521.23,545.55,610.34,730.29,26
0,player,172,0,0,520.30,544.05,609.36,728.15,26
0,player,173,0,0,519.38,542.55,608.38,726.01,26
0,player,174,0,0,518.45,541.05,607.40,723.87,26
0,player,175,0,0,517.53,539.54,606.42,721.73,26
0,player,176,0,0,516.61,538.04,605.43,719.59,26
0,player,177,0,0,515.68,536.54,604.45,717.45,26
0,player,178,0,0,514.76,535.04,603.47,715.31,26
0,player,179,0,0,513.83,533.53,602.49,713.17,26
0,player,180,0,0,512.91,532.03,601.51,711.03,26
0,player,181,0,0,511.98,530.53,600.53,708.89,26
0,player,182,0,0,511.06,529.03,599.54,706.75,26
0,player,183,0,0,510.13,527.52,598.56,704.61,26
0,player,184,0,0,509.21,526.02,597.58,702.47,26
0,player,185,0,0,508.28,524.52,596.60,700.33,26
0,player,186,0,0,507.36,523.02,595.62,698.19,26
0,player,187,0,0,506.43,521.52,594.64,696.05,26
0,player,188,0,0,505.51,520.01,593.65,693.92,26
0,player,189,0,0,504.59,518.51,592.67,691.78,26
0,player,190,0,0,503.66,517.01,591.69,689.64,26
0,player,191,0,0,502.74,515.51,590.71,687.50,26
0,player,192,0,0,501.81,514.00,589.73,685.36,26
0,player,193,0,0,500.89,512.50,588.75,683.22,26
0,player,194,0,0,499.96,511.00,587.76,681.08,26
0,player,195,0,0,499.04,509.50,586.78,678.94,26
0,player,196,0,0,498.11,507.99,585.80,676.80,26
0,player,197,0,0,497.28,507.76,584.37,675.85,26
0,player,198,0,0,496.45,507.52,582.95,674.90,26
0,player,199,0,0,495.61,507.28,581.52,673.95,26
0,player,200,0,0,494.78,507.04,580.10,673.00,26
0,player,201,0,0,493.94,506.81,578.67,672.05,26
0,player,202,0,0,493.11,506.57,577.25,671.10,26
0,player,203,0,0,492.27,506.33,575.82,670.15,26
0,player,204,0,0,491.44,506.09,574.40,669.20,26
0,player,205,0,0,490.61,505.86,572.97,668.25,26
0,player,206,0,0,489.77,505.62,571.55,667.30,26
0,player,207,0,0,488.94,505.38,570.12,666.35,26
0,player,208,0,0,488.10,505.14,568.70,665.40,26
0,player,209,0,0,487.27,504.91,567.27,664.45,26
0,player,210,0,0,486.44,504.67,565.84,663.50,26
0,player,211,0,0,485.60,504.43,564.42,662.55,26
0,player,212,0,0,484.77,504.19,562.99,661.60,26
0,player,213,0,0,483.93,503.96,561.57,660.65,26
0,player,214,0,0,483.10,503.72,560.14,659.70,26
0,player,215,0,0,484.08,505.50,561.12,661.48,26
0,player,216,0,0,485.06,507.28,562.10,663.26,26
0,player,217,0,0,486.04,509.06,563.08,665.05,26
0,player,218,0,0,487.02,510.84,564.06,666.83,26
0,player,219,0,0,488.00,512.63,565.04,668.61,26
0,player,220,0,0,488.98,514.41,566.02,670.39,26
0,player,221,0,0,489.96,516.19,567.00,672.17,26
0,player,222,0,0,490.94,517.97,567.98,673.95,26
0,player,223,0,0,491.92,519.75,568.96,675.74,26
0,player,224,0,0,492.90,521.54,569.94,677.52,26
0,player,225,0,0,493.88,523.32,570.92,679.30,26
0,player,226,0,0,494.86,525.10,571.90,681.08,26
0,player,227,0,0,495.84,526.88,572.88,682.86,26
