1,1082,831.06,761.75,54.08,138.25,0.9754,-1,-1,-1
1,1083,84.69,321.5,57.74,92.83,0.9718,-1,-1,-1
1,1084,1428.75,217.9,39.0,81.93,0.97,-1,-1,-1
1,1085,792.24,465.77,55.14,85.86,0.9698,-1,-1,-1
1,1086,1726.72,481.22,41.29,111.67,0.9694,-1,-1,-1
1,1087,810.51,346.07,48.26,80.88,0.9683,-1,-1,-1
1,1088,1539.01,672.53,42.81,121.56,0.9625,-1,-1,-1
1,1089,0.37,414.75,38.83,100.32,0.9619,-1,-1,-1
1,1090,504.17,270.91,42.96,77.54,0.9612,-1,-1,-1
1,1091,548.51,202.22,38.8,61.65,0.9585,-1,-1,-1
1,1092,808.56,963.67,58.61,114.63,0.9539,-1,-1,-1
1,1093,1135.9,396.8,34.56,99.51,0.9493,-1,-1,-1
1,1094,890.51,267.07,40.46,70.89,0.9448,-1,-1,-1
1,1095,168.1,251.44,35.81,76.93,0.9437,-1,-1,-1
1,1096,202.96,566.58,30.99,117.78,0.9413,-1,-1,-1
1,1097,1155.49,486.67,56.96,95.19,0.9388,-1,-1,-1
1,1098,676.66,1040.6,41.9,37.11,0.9183,-1,-1,-1
1,1099,428.42,373.89,32.01,90.83,0.9092,-1,-1,-1
1,1100,1902.59,306.7,17.41,94.26,0.9052,-1,-1,-1
1,1101,848.17,137.29,24.41,63.86,0.8765,-1,-1,-1
1,1102,868.73,268.64,38.11,71.87,0.7256,-1,-1,-1
2,1082,816.32,765.77,58.54,139.75,0.9752,-1,-1,-1
2,1088,1531.96,674.33,42.82,122.25,0.9738,-1,-1,-1
2,1085,782.78,466.28,56.93,87.95,0.9733,-1,-1,-1
2,1086,1719.04,482.45,41.3,111.54,0.9713,-1,-1,-1
2,1083,70.93,323.82,62.52,92.47,0.9685,-1,-1,-1
2,1087,797.04,348.14,49.42,80.36,0.9656,-1,-1,-1
2,1084,1420.6,218.53,41.01,81.0,0.9644,-1,-1,-1
2,1102,868.42,266.56,57.14,71.06,0.9609,-1,-1,-1
2,1091,540.72,201.66,38.62,62.09,0.9606,-1,-1,-1
2,1090,492.65,271.0,41.6,78.25,0.9586,-1,-1,-1
2,1097,1145.91,488.7,56.68,94.97,0.9559,-1,-1,-1
2,1096,190.57,570.16,31.66,119.21,0.9552,-1,-1,-1
2,1099,413.87,375.99,39.51,90.0,0.953,-1,-1,-1
2,1095,152.12,251.26,35.98,78.77,0.9496,-1,-1,-1
2,1093,1124.14,397.59,37.16,98.18,0.9484,-1,-1,-1
2,1092,795.19,968.67,58.37,108.02,0.9419,-1,-1,-1
2,1100,1896.11,308.01,23.89,90.4,0.9314,-1,-1,-1
2,1089,0.02,415.13,21.33,100.2,0.8647,-1,-1,-1
2,1101,835.65,135.18,24.36,66.79,0.8619,-1,-1,-1
2,1098,670.64,1046.75,27.55,32.21,0.8515,-1,-1,-1
3,1088,1524.0,674.95,41.82,123.23,0.9781,-1,-1,-1
3,1086,1711.13,482.51,42.12,113.15,0.9741,-1,-1,-1
3,1083,55.99,328.71,70.45,89.56,0.9731,-1,-1,-1
3,1085,773.38,468.68,57.5,89.37,0.9711,-1,-1,-1
3,1082,800.3,770.02,63.01,141.16,0.9697,-1,-1,-1
3,1084,1411.0,218.23,43.48,80.53,0.9695,-1,-1,-1
3,1087,783.94,350.55,48.44,80.47,0.9672,-1,-1,-1
3,1099,401.21,378.96,42.61,88.89,0.9639,-1,-1,-1
3,1091,528.71,201.73,39.94,64.04,0.9639,-1,-1,-1
3,1090,480.77,270.73,38.16,79.88,0.9625,-1,-1,-1
3,1093,1111.42,399.18,38.27,100.84,0.9605,-1,-1,-1
3,1102,861.49,267.71,53.3,72.63,0.9554,-1,-1,-1
3,1095,136.52,252.04,34.64,78.85,0.9496,-1,-1,-1
3,1096,173.98,574.26,35.8,119.05,0.9441,-1,-1,-1
3,1100,1886.64,307.89,28.2,90.89,0.937,-1,-1,-1
3,1092,783.58,978.13,54.42,99.5,0.88,-1,-1,-1
3,1097,1135.57,489.15,55.01,96.91,0.8518,-1,-1,-1
3,1101,821.11,136.47,27.93,67.54,0.7716,-1,-1,-1
3,1098,664.06,1053.2,20.83,24.2,0.5149,-1,-1,-1
4,1096,158.02,578.27,39.39,116.37,0.9712,-1,-1,-1
4,1086,1702.78,484.19,41.59,113.09,0.9686,-1,-1,-1
4,1083,40.93,331.26,76.53,88.85,0.9684,-1,-1,-1
4,1084,1401.66,219.58,45.45,78.55,0.9682,-1,-1,-1
4,1088,1515.64,678.17,41.18,124.28,0.9681,-1,-1,-1
4,1099,387.8,382.92,48.11,87.28,0.968,-1,-1,-1
4,1082,786.53,773.56,65.81,139.97,0.9674,-1,-1,-1
4,1085,767.21,470.96,57.45,89.73,0.9655,-1,-1,-1
4,1087,769.14,352.69,51.66,80.1,0.9653,-1,-1,-1
4,1102,849.47,267.17,56.08,73.54,0.9647,-1,-1,-1
4,1091,515.25,200.5,42.16,65.14,0.9621,-1,-1,-1
4,1093,1099.28,400.83,38.14,97.76,0.9587,-1,-1,-1
4,1090,469.93,271.48,35.39,79.69,0.9555,-1,-1,-1
4,1100,1878.03,308.41,27.79,91.13,0.9507,-1,-1,-1
4,1095,120.7,251.76,34.23,80.76,0.9323,-1,-1,-1
4,1092,767.75,985.04,54.08,93.83,0.8879,-1,-1,-1
4,1097,1122.04,489.83,54.63,98.45,0.8552,-1,-1,-1
4,1101,807.32,136.28,29.37,67.02,0.8421,-1,-1,-1
5,1086,1692.87,484.54,42.64,114.52,0.9751,-1,-1,-1
5,1082,771.61,777.06,68.62,139.8,0.9723,-1,-1,-1
5,1088,1505.71,679.7,41.95,129.45,0.971,-1,-1,-1
5,1096,141.55,580.88,42.4,118.07,0.9703,-1,-1,-1
5,1091,502.41,199.12,43.76,66.58,0.9678,-1,-1,-1
5,1083,25.44,334.03,79.99,88.97,0.9663,-1,-1,-1
5,1087,752.7,354.14,54.93,79.5,0.9661,-1,-1,-1
5,1084,1392.68,219.63,46.18,78.83,0.9657,-1,-1,-1
5,1093,1086.27,403.01,39.41,95.59,0.9636,-1,-1,-1
5,1099,373.97,385.64,51.22,86.59,0.9617,-1,-1,-1
5,1085,763.35,475.63,56.86,85.99,0.9613,-1,-1,-1
5,1090,459.81,270.78,32.29,80.66,0.9571,-1,-1,-1
5,1100,1867.46,309.28,30.51,91.32,0.9545,-1,-1,-1
5,1102,842.26,266.29,57.86,75.32,0.9519,-1,-1,-1
5,1095,103.41,251.71,33.62,80.8,0.9442,-1,-1,-1
5,1101,792.38,137.15,31.96,65.75,0.9047,-1,-1,-1
5,1092,752.95,992.81,53.88,84.05,0.6833,-1,-1,-1
6,1096,124.03,585.87,47.13,116.79,0.9747,-1,-1,-1
6,1088,1496.45,682.71,42.6,130.02,0.9731,-1,-1,-1
6,1083,12.95,335.68,79.31,89.51,0.9721,-1,-1,-1
6,1085,756.05,476.92,58.65,86.78,0.9703,-1,-1,-1
6,1082,758.57,780.78,70.36,139.65,0.9701,-1,-1,-1
6,1084,1385.29,218.53,45.58,79.38,0.97,-1,-1,-1
6,1093,1072.54,404.97,40.74,93.26,0.9667,-1,-1,-1
6,1086,1684.08,484.97,42.15,114.5,0.9654,-1,-1,-1
6,1091,489.93,198.05,43.87,66.4,0.965,-1,-1,-1
