track_id,label,frame,outside,occluded,xtl,ytl,xbr,ybr,jersey_number
0,player,18,0,0,348.82,672.24,440.85,806.33,3
0,player,19,0,0,351.19,672.4,443.22,806.5,3
0,player,20,0,0,353.56,672.57,445.58,806.67,3
0,player,21,0,0,355.92,672.74,447.95,806.84,3
0,player,22,0,0,358.29,672.91,450.32,807.01,3
0,player,23,0,0,360.66,673.08,452.68,807.18,3
0,player,24,0,0,363.02,673.25,455.05,807.35,3
0,player,25,0,0,365.39,673.42,457.42,807.52,3
0,player,26,0,0,367.75,673.59,459.78,807.69,3
0,player,27,0,0,370.12,673.76,462.15,807.85,3
0,player,28,0,0,372.49,673.93,464.51,808.02,3
0,player,29,0,0,374.85,674.09,466.88,808.19,3
0,player,30,0,0,377.22,674.26,469.25,808.36,3
0,player,31,0,0,379.58,674.43,471.61,808.53,3
0,player,32,0,0,381.95,674.6,473.98,808.7,3
0,player,33,0,0,384.32,674.77,476.34,808.87,3
0,player,34,0,0,392.43,675.95,484.46,810.05,3
0,player,35,0,0,400.54,677.14,492.57,811.23,3
0,player,36,0,0,408.66,678.32,500.68,812.42,3
0,player,37,0,0,416.77,679.5,508.8,813.6,3
0,player,38,0,0,424.88,680.69,516.91,814.78,3
0,player,39,0,0,432.99,681.87,525.02,815.97,3
0,player,40,0,0,441.11,683.05,533.13,817.15,3
0,player,41,0,0,449.22,684.24,541.25,818.33,3
0,player,42,0,0,457.33,685.42,549.36,819.52,3
0,player,43,0,0,465.44,686.6,557.47,820.7,3
0,player,44,0,0,473.56,687.79,565.58,821.88,3
0,player,45,0,0,481.67,688.97,573.7,823.07,3
0,player,46,0,0,489.78,690.15,581.81,824.25,3
0,player,47,0,0,497.9,691.33,589.92,825.43,3
0,player,48,0,0,506.01,692.52,598.04,826.62,3
0,player,49,0,0,514.63,691.67,606.65,825.77,3
0,player,50,0,0,523.25,690.83,615.27,824.92,3
0,player,51,0,0,531.87,689.98,623.89,824.08,3
0,player,52,0,0,540.49,689.14,632.51,823.23,3
0,player,53,0,0,549.11,688.29,641.13,822.39,3
0,player,54,0,0,557.73,687.45,649.75,821.54,3
0,player,55,0,0,566.35,686.6,658.37,820.7,3
0,player,56,0,0,574.97,685.76,666.99,819.85,3
0,player,57,0,0,583.59,684.91,675.61,819.01,3
0,player,58,0,0,592.21,684.07,684.23,818.16,3
0,player,59,0,0,600.82,683.22,692.85,817.32,3
0,player,60,0,0,609.44,682.38,701.47,816.47,3
0,player,61,0,0,618.06,681.53,710.09,815.63,3
0,player,62,0,0,626.68,680.69,718.71,814.78,3
0,player,63,0,0,635.3,679.84,727.33,813.94,3
0,player,64,0,0,649.07,679.48,741.09,813.58,3
0,player,65,0,0,662.83,679.12,754.86,813.21,3
0,player,66,0,0,676.59,678.75,768.62,812.85,3
0,player,67,0,0,690.35,678.39,782.38,812.49,3
0,player,68,0,0,704.12,678.03,796.14,812.13,3
0,player,69,0,0,717.88,677.67,809.91,811.76,3
0,player,70,0,0,731.64,677.3,823.67,811.4,3
0,player,71,0,0,743.4,677.3,835.42,811.4,3
0,player,72,0,0,755.15,677.3,847.18,811.4,3
0,player,73,0,0,766.9,677.3,858.93,811.4,3
0,player,74,0,0,778.66,677.3,870.69,811.4,3
0,player,75,0,0,790.41,677.3,882.44,811.4,3
0,player,76,0,0,802.17,677.3,894.19,811.4,3
0,player,77,0,0,813.92,677.3,905.95,811.4,3
0,player,78,0,0,825.67,677.3,917.7,811.4,3
0,player,79,0,0,837.43,677.3,929.46,811.4,3
0,player,80,0,0,849.18,677.3,941.21,811.4,3
0,player,81,0,0,860.94,677.3,952.96,811.4,3
0,player,82,0,0,871.08,678.83,963.11,812.92,3
0,player,83,0,0,881.22,680.35,973.25,814.44,3
0,player,84,0,0,891.36,681.87,983.39,815.97,3
0,player,85,0,0,901.5,683.39,993.53,817.49,3
0,player,86,0,0,911.64,684.91,1003.67,819.01,3
0,player,87,0,0,923.63,685.95,1015.65,820.04,3
0,player,88,0,0,935.61,686.98,1027.64,821.08,3
0,player,89,0,0,947.6,688.02,1039.62,822.12,3
0,player,90,0,0,959.58,689.06,1051.61,823.16,3
0,player,91,0,0,971.56,690.1,1063.59,824.19,3
0,player,92,0,0,983.55,691.13,1075.58,825.23,3
0,player,93,0,0,995.53,692.17,1087.56,826.27,3
0,player,94,0,0,1007.52,693.21,1099.55,827.31,3
0,player,95,0,0,1019.5,694.24,1111.53,828.34,3
0,player,96,0,0,1031.49,695.28,1123.51,829.38,3
0,player,97,0,0,1043.47,696.32,1135.5,830.42,3
0,player,98,0,0,1055.46,697.36,1147.48,831.45,3
0,player,99,0,0,1067.44,698.39,1159.47,832.49,3
0,player,100,0,0,1079.43,699.43,1171.45,833.53,3
0,player,101,0,0,1091.41,700.47,1183.44,834.57,3
0,player,102,0,0,1103.4,701.5,1195.42,835.6,3
0,player,103,0,0,1115.38,702.54,1207.41,836.64,3
0,player,104,0,0,1127.36,703.58,1219.39,837.68,3
0,player,105,0,0,1139.35,704.62,1231.38,838.71,3
0,player,106,0,0,1151.33,705.65,1243.36,839.75,3
0,player,107,0,0,1163.32,706.69,1255.35,840.79,3
0,player,108,0,0,1175.3,707.73,1267.33,841.83,3
0,player,109,0,0,1189.04,707.94,1281.06,842.04,3
0,player,110,0,0,1202.77,708.15,1294.79,842.25,3
0,player,111,0,0,1216.5,708.36,1308.53,842.46,3
0,player,112,0,0,1230.23,708.57,1322.26,842.67,3
0,player,113,0,0,1243.96,708.78,1335.99,842.88,3
0,player,114,0,0,1257.7,709.0,1349.72,843.09,3
0,player,115,0,0,1271.43,709.21,1363.46,843.3,3
0,player,116,0,0,1285.16,709.42,1377.19,843.52,3
0,player,117,0,0,1298.89,709.63,1390.92,843.73,3
0,player,118,0,0,1312.63,709.84,1404.65,843.94,3
0,player,119,0,0,1326.36,710.05,1418.39,844.15,3
0,player,120,0,0,1340.09,710.26,1432.12,844.36,3
0,player,121,0,0,1353.03,710.93,1445.06,845.03,3
0,player,122,0,0,1365.98,711.6,1458.01,845.69,3
0,player,123,0,0,1378.92,712.26,1470.95,846.36,3
0,player,124,0,0,1391.86,712.93,1483.89,847.03,3
0,player,125,0,0,1404.81,713.6,1496.83,847.7,3
0,player,126,0,0,1417.75,714.27,1509.78,848.36,3
0,player,127,0,0,1430.69,714.93,1522.72,849.03,3
0,player,128,0,0,1443.64,715.6,1535.66,849.7,3
0,player,129,0,0,1456.58,716.27,1548.61,850.37,3
0,player,130,0,0,1469.52,716.93,1561.55,851.03,3
0,player,131,0,0,1482.46,717.6,1574.49,851.7,3
0,player,132,0,0,1495.41,718.27,1587.43,852.37,3
0,player,133,0,0,1508.35,718.94,1600.38,853.03,3
0,player,134,0,0,1521.29,719.6,1613.32,853.7,3
0,player,135,0,0,1534.24,720.27,1626.26,854.37,3
0,player,136,0,0,1547.18,720.94,1639.21,855.04,3
0,player,137,0,0,1560.12,721.61,1652.15,855.7,3
0,player,138,0,0,1573.06,722.27,1665.09,856.37,3
0,player,139,0,0,1586.01,722.94,1678.04,857.04,3
0,player,140,0,0,1602.06,721.19,1694.09,856.76,3
0,player,141,0,0,1618.12,719.44,1710.15,856.47,3
0,player,142,0,0,1634.18,717.69,1726.2,856.19,3
0,player,143,0,0,1650.23,715.94,1742.26,855.91,3
0,player,144,0,0,1666.29,714.2,1758.32,855.63,3
0,player,145,0,0,1682.35,712.45,1774.37,855.35,3
0,player,146,0,0,1698.4,710.7,1790.43,855.07,3
0,player,147,0,0,1714.46,708.95,1806.49,854.78,3
0,player,148,0,0,1730.51,707.2,1822.54,854.5,3
0,player,149,0,0,1730.51,707.2,1822.54,854.5,3
0,player,150,0,0,1730.51,707.2,1822.54,854.5,3
0,player,151,0,0,1730.51,707.2,1822.54,854.5,3
0,player,152,0,0,1730.51,707.2,1822.54,854.5,3
0,player,153,0,0,1730.51,707.2,1822.54,854.5,3
0,player,154,0,0,1730.51,707.2,1822.54,854.5,3
0,player,155,0,0,1730.51,707.2,1822.54,854.5,3
0,player,156,0,0,1730.51,707.2,1822.54,854.5,3
0,player,157,0,0,1730.51,707.2,1822.54,854.5,3
