1,414,943.73,772.14,68.4,151.43,0.9767,-1,-1,-1
1,415,355.66,245.44,45.66,96.51,0.9748,-1,-1,-1
1,416,307.81,388.53,42.49,119.4,0.9746,-1,-1,-1
1,417,764.57,362.77,40.75,85.67,0.9725,-1,-1,-1
1,418,1003.82,407.65,62.61,103.86,0.9724,-1,-1,-1
1,419,536.21,545.26,57.77,117.49,0.9724,-1,-1,-1
1,420,97.07,262.41,38.69,96.58,0.9715,-1,-1,-1
1,421,1175.62,235.53,40.97,100.49,0.971,-1,-1,-1
1,422,85.54,537.83,42.04,123.99,0.9645,-1,-1,-1
1,423,1036.13,299.71,41.85,99.52,0.9642,-1,-1,-1
1,424,135.16,277.5,40.33,101.64,0.9638,-1,-1,-1
1,425,1494.24,444.01,37.28,106.36,0.9607,-1,-1,-1
1,426,245.22,393.38,37.63,104.29,0.9587,-1,-1,-1
1,427,319.87,106.39,35.65,76.57,0.7769,-1,-1,-1
2,414,942.14,778.24,74.48,145.52,0.9776,-1,-1,-1
2,416,306.76,389.42,43.49,119.74,0.9759,-1,-1,-1
2,415,352.68,245.74,44.95,96.3,0.9752,-1,-1,-1
2,419,538.03,547.17,56.35,115.03,0.9744,-1,-1,-1
2,421,1176.91,237.05,39.28,97.8,0.9709,-1,-1,-1
2,418,1011.37,408.52,63.57,106.81,0.9707,-1,-1,-1
2,422,86.17,534.78,41.91,126.59,0.9705,-1,-1,-1
2,420,96.95,262.71,37.87,95.67,0.9696,-1,-1,-1
2,423,1032.84,300.17,42.85,101.15,0.9692,-1,-1,-1
2,426,244.82,397.27,38.3,104.99,0.9662,-1,-1,-1
2,425,1492.11,443.99,37.05,109.03,0.9616,-1,-1,-1
2,424,135.1,277.67,39.72,103.58,0.95,-1,-1,-1
2,417,773.78,365.31,33.4,84.2,0.942,-1,-1,-1
2,427,319.07,106.28,28.52,75.87,0.9208,-1,-1,-1
3,414,942.13,778.24,74.55,145.51,0.9776,-1,-1,-1
3,416,306.76,389.41,43.48,119.69,0.9758,-1,-1,-1
