track_id,label,frame,outside,occluded,xtl,ytl,xbr,ybr,jersey_number
0,player,80,0,0,320.65,825.12,414.16,1009.79,22
0,player,81,0,0,320.65,822.11,414.16,1006.79,22
0,player,82,0,0,320.65,819.11,414.16,1003.78,22
0,player,83,0,0,320.65,816.10,414.16,1000.78,22
0,player,84,0,0,320.65,813.09,414.16,997.77,22
0,player,85,0,0,320.65,810.09,414.16,994.76,22
0,player,86,0,0,320.65,807.08,414.16,991.76,22
0,player,87,0,0,320.65,804.08,414.16,988.75,22
0,player,88,0,0,320.65,801.41,414.16,986.08,22
0,player,89,0,0,320.65,798.73,414.16,983.41,22
0,player,90,0,0,320.65,796.06,414.16,980.74,22
0,player,91,0,0,320.65,793.39,414.16,978.07,22
0,player,92,0,0,320.65,790.72,414.16,975.39,22
0,player,93,0,0,320.65,788.05,414.16,972.72,22
0,player,94,0,0,320.65,785.38,414.16,970.05,22
0,player,95,0,0,324.97,783.22,418.47,967.89,22
0,player,96,0,0,329.28,781.06,422.79,965.74,22
0,player,97,0,0,333.60,778.90,427.10,963.58,22
0,player,98,0,0,337.91,776.75,431.42,961.42,22
0,player,99,0,0,342.23,774.59,435.73,959.26,22
0,player,100,0,0,346.54,772.43,440.05,957.10,22
0,player,101,0,0,350.86,770.27,444.37,954.95,22
0,player,102,0,0,355.18,768.11,448.68,952.79,22
0,player,103,0,0,359.49,765.96,453.00,950.63,22
0,player,104,0,0,363.81,763.80,457.31,948.47,22
0,player,105,0,0,368.12,761.64,461.63,946.31,22
0,player,106,0,0,372.44,759.48,465.94,944.16,22
0,player,107,0,0,376.75,757.32,470.26,942.00,22
0,player,108,0,0,394.29,752.65,487.79,937.32,22
0,player,109,0,0,411.82,747.97,505.32,932.65,22
0,player,110,0,0,429.35,743.30,522.86,927.97,22
0,player,111,0,0,446.88,738.62,540.39,923.30,22
0,player,112,0,0,464.42,733.95,557.92,918.62,22
0,player,113,0,0,481.95,729.27,575.46,913.95,22
