track_id,label,frame,outside,occluded,xtl,ytl,xbr,ybr,jersey_number
0,player,45,0,0,979.87,778.36,1047.66,906.93,77
0,player,46,0,0,978.47,780.23,1046.26,908.80,77
0,player,47,0,0,977.07,782.10,1044.86,910.67,77
0,player,48,0,0,975.66,783.97,1043.45,912.54,77
0,player,49,0,0,974.26,785.84,1042.05,914.42,77
0,player,50,0,0,972.86,787.71,1040.65,916.29,77
0,player,51,0,0,972.86,789.66,1040.65,918.23,77
0,player,52,0,0,972.86,791.61,1040.65,920.18,77
0,player,53,0,0,972.86,793.56,1040.65,922.13,77
0,player,54,0,0,972.86,795.51,1040.65,924.08,77
0,player,55,0,0,972.86,797.45,1040.65,926.03,77
0,player,56,0,0,972.86,799.40,1040.65,927.97,77
0,player,57,0,0,973.97,801.16,1041.96,930.41,77
0,player,58,0,0,975.08,802.91,1043.28,932.84,77
0,player,59,0,0,976.19,804.66,1044.59,935.27,77
0,player,60,0,0,977.30,806.42,1045.90,937.70,77
0,player,61,0,0,978.42,808.17,1047.22,940.13,77
0,player,62,0,0,979.53,809.92,1048.53,942.57,77
0,player,63,0,0,980.64,811.67,1049.85,945.00,77
0,player,64,0,0,981.75,813.43,1051.16,947.43,77
0,player,65,0,0,982.86,815.18,1052.47,949.86,77
0,player,66,0,0,983.97,816.93,1053.79,952.29,77
0,player,67,0,0,985.09,818.69,1055.10,954.73,77
0,player,68,0,0,986.20,820.44,1056.42,957.16,77
0,player,69,0,0,987.31,822.19,1057.73,959.59,77
0,player,70,0,0,988.42,823.95,1059.04,962.02,77
0,player,71,0,0,989.53,825.70,1060.36,964.45,77
0,player,72,0,0,990.64,827.45,1061.67,966.89,77
0,player,73,0,0,991.75,829.21,1062.99,969.32,77
0,player,74,0,0,992.87,830.96,1064.30,971.75,77
0,player,75,0,0,993.98,832.71,1065.61,974.18,77
0,player,76,0,0,995.09,834.47,1066.93,976.62,77
0,player,77,0,0,996.20,836.22,1068.24,979.05,77
0,player,78,0,0,997.31,837.97,1069.55,981.48,77
0,player,79,0,0,998.42,839.73,1070.87,983.91,77
0,player,80,0,0,999.54,841.48,1072.18,986.34,77
0,player,81,0,0,1000.65,843.23,1073.50,988.78,77
0,player,82,0,0,1001.76,844.99,1074.81,991.21,77
0,player,83,0,0,1002.87,846.74,1076.12,993.64,77
0,player,84,0,0,1003.98,848.49,1077.44,996.07,77
0,player,85,0,0,1005.09,850.25,1078.75,998.50,77
0,player,86,0,0,1006.21,852.00,1080.07,1000.94,77
0,player,87,0,0,1007.32,853.75,1081.38,1003.37,77
0,player,88,0,0,1008.43,855.51,1082.69,1005.80,77
0,player,89,0,0,1010.34,856.78,1084.61,1007.08,77
0,player,90,0,0,1012.26,858.06,1086.52,1008.35,77
0,player,91,0,0,1014.17,859.33,1088.43,1009.63,77
0,player,92,0,0,1016.08,860.61,1090.35,1010.90,77
0,player,93,0,0,1018.00,861.88,1092.26,1012.18,77
0,player,94,0,0,1019.91,863.16,1094.17,1013.45,77
0,player,95,0,0,1021.82,864.44,1096.09,1014.73,77
0,player,96,0,0,1023.74,865.71,1098.00,1016.01,77
0,player,97,0,0,1025.65,866.99,1099.91,1017.28,77
0,player,98,0,0,1027.56,868.26,1101.83,1018.56,77
0,player,99,0,0,1029.48,869.54,1103.74,1019.83,77
0,player,100,0,0,1031.39,870.81,1105.66,1021.11,77
0,player,101,0,0,1033.30,872.09,1107.57,1022.38,77
0,player,102,0,0,1035.22,873.37,1109.48,1023.66,77
0,player,103,0,0,1037.13,874.64,1111.40,1024.94,77
0,player,104,0,0,1039.04,875.92,1113.31,1026.21,77
0,player,105,0,0,1040.96,877.19,1115.22,1027.49,77
0,player,106,0,0,1045.23,878.38,1119.50,1028.67,77
0,player,107,0,0,1049.51,879.57,1123.77,1029.86,77
0,player,108,0,0,1053.79,880.76,1128.05,1031.05,77
0,player,109,0,0,1058.06,881.94,1132.33,1032.24,77
0,player,110,0,0,1062.34,883.13,1136.60,1033.43,77
0,player,111,0,0,1066.61,884.32,1140.88,1034.61,77
0,player,112,0,0,1070.89,885.51,1145.16,1035.80,77
0,player,113,0,0,1075.17,886.69,1149.43,1036.99,77
0,player,114,0,0,1079.44,887.88,1153.71,1038.18,77
0,player,115,0,0,1081.50,887.36,1155.76,1037.65,77
0,player,116,0,0,1083.55,886.83,1157.82,1037.12,77
0,player,117,0,0,1085.61,886.30,1159.87,1036.59,77
0,player,118,0,0,1087.66,885.77,1161.93,1036.07,77
0,player,119,0,0,1089.72,885.24,1163.98,1035.54,77
0,player,120,0,0,1091.77,884.72,1166.04,1035.01,77
0,player,121,0,0,1093.83,884.19,1168.09,1034.48,77
0,player,122,0,0,1095.88,883.66,1170.15,1033.96,77
0,player,123,0,0,1097.94,883.13,1172.20,1033.43,77
0,player,124,0,0,1099.99,882.61,1174.26,1032.90,77
0,player,125,0,0,1102.05,882.08,1176.31,1032.37,77
0,player,126,0,0,1104.10,881.55,1178.37,1031.85,77
0,player,127,0,0,1106.16,881.02,1180.42,1031.32,77
0,player,128,0,0,1108.21,880.50,1182.47,1030.79,77
0,player,129,0,0,1110.27,879.97,1184.53,1030.26,77
0,player,130,0,0,1112.32,879.44,1186.58,1029.74,77
0,player,131,0,0,1114.37,878.91,1188.64,1029.21,77
0,player,132,0,0,1116.43,878.39,1190.69,1028.68,77
0,player,133,0,0,1118.48,877.86,1192.75,1028.15,77
0,player,134,0,0,1120.54,877.33,1194.80,1027.63,77
0,player,135,0,0,1122.59,876.80,1196.86,1027.10,77
0,player,136,0,0,1124.65,876.28,1198.91,1026.57,77
0,player,137,0,0,1126.70,875.75,1200.97,1026.04,77
0,player,138,0,0,1128.76,875.22,1203.02,1025.51,77
0,player,139,0,0,1130.81,874.69,1205.08,1024.99,77
0,player,140,0,0,1132.87,874.17,1207.13,1024.46,77
0,player,141,0,0,1134.92,873.64,1209.19,1023.93,77
0,player,142,0,0,1136.98,873.11,1211.24,1023.40,77
0,player,143,0,0,1139.03,872.58,1213.30,1022.88,77
0,player,144,0,0,1141.09,872.06,1215.35,1022.35,77
0,player,145,0,0,1143.14,871.53,1217.41,1021.82,77
0,player,146,0,0,1145.20,871.00,1219.46,1021.29,77
0,player,147,0,0,1147.25,870.47,1221.52,1020.77,77
0,player,148,0,0,1149.31,869.94,1223.57,1020.24,77
0,player,149,0,0,1151.36,869.42,1225.62,1019.71,77
0,player,150,0,0,1153.42,868.89,1227.68,1019.18,77
0,player,151,0,0,1155.47,868.36,1229.73,1018.66,77
0,player,152,0,0,1157.52,867.83,1231.79,1018.13,77
0,player,153,0,0,1159.58,867.31,1233.84,1017.60,77
0,player,154,0,0,1161.63,866.78,1235.90,1017.07,77
0,player,155,0,0,1163.69,866.25,1237.95,1016.55,77
0,player,156,0,0,1165.74,865.72,1240.01,1016.02,77
0,player,157,0,0,1167.80,865.20,1242.06,1015.49,77
0,player,158,0,0,1169.85,864.67,1244.12,1014.96,77
0,player,159,0,0,1171.91,864.14,1246.17,1014.44,77
0,player,160,0,0,1173.96,863.61,1248.23,1013.91,77
0,player,161,0,0,1176.02,863.09,1250.28,1013.38,77
0,player,162,0,0,1178.07,862.56,1252.34,1012.85,77
0,player,163,0,0,1180.13,862.03,1254.39,1012.33,77
0,player,164,0,0,1182.18,861.50,1256.45,1011.80,77
0,player,165,0,0,1184.24,860.98,1258.50,1011.27,77
0,player,166,0,0,1186.29,860.45,1260.56,1010.74,77
0,player,167,0,0,1188.35,859.92,1262.61,1010.21,77
0,player,168,0,0,1190.40,859.39,1264.67,1009.69,77
0,player,169,0,0,1192.46,858.87,1266.72,1009.16,77
0,player,170,0,0,1194.51,858.34,1268.78,1008.63,77
0,player,171,0,0,1196.57,857.81,1270.83,1008.10,77
0,player,172,0,0,1198.62,857.28,1272.88,1007.58,77
0,player,173,0,0,1200.68,856.76,1274.94,1007.05,77
0,player,174,0,0,1202.73,856.23,1276.99,1006.52,77
0,player,175,0,0,1204.78,855.70,1279.05,1005.99,77
0,player,176,0,0,1206.84,855.17,1281.10,1005.47,77
